20210126,福田区,石厦,家庭唯一住房，通风采光好，业主诚心出售必看好房,630万,中楼层                                    (共33层)                                                                      | 2005年建 |                                2室1厅 | 49.76平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_8xeaq9Cn2_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,石厦,西南向三房，满五年，深圳一套，3号线7号线必看好房,950万,高楼层                                    (共25层)                                                                      | 2002年建 |                                3室1厅 | 100.2平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_nfqbQqNhA_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,石厦,皇庭世纪精装大两房 满五唯一 必看好房必看好房,680万,低楼层                                    (共31层)                                                                      | 2004年建 |                                2室1厅 | 63.52平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/2242cc17-8c37-4de7-b591-e4d259773bc1_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,石厦,年底不买房，一年又白忙，诚心卖税费少，看房要趁早~必看好房,598万,低楼层                                    (共31层)                                                                      | 2004年建 |                                2室2厅 | 59.87平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_y1TgUfNBQ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,石厦,益田村 3室1厅 南必看好房,750万,高楼层                                    (共7层)                                                                      | 1995年建 |                                3室1厅 | 75.66平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/45b1c110-ddbd-49d4-9b7d-88a73a1248c5_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,石厦,中间楼层，采光通风好。经典两房,635万,中楼层                                    (共7层)                                                                      | 1995年建 |                                2室1厅 | 61.83平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/5892f3bb-d7e2-4a05-a91b-2bb885da56fc_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,石厦,少有南向高层大面出售的一房一厅必看好房,530万,中楼层                                    (共29层)                                                                      | 2004年建 |                                1室1厅 | 46.21平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_FYHccEneD_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,石厦,星座大厦小两房 石厦中 小 学 靓装出售,698万,高楼层                                    (共33层)                                                                      | 2005年建 |                                2室1厅 | 42.88平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/cdfc1175-aa57-45e2-8d20-4a04900f091c_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,石厦,采光通风很好视野开阔，户型方正，满五年唯一,720万,中楼层                                    (共28层)                                                                      | 2002年建 |                                3室1厅 | 87.44平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/6dc484a3-5e9d-43ed-b29d-f001728aad14_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,石厦,缔馨园东南向两房 厅出阳台 自住精装 满五年 唯一住房必看好房,898万,高楼层                                    (共18层)                                                                      | 2002年建 |                                2室1厅 | 61.79平米                                  | 南 东南,http://ke-image.ljcdn.com/110000-inspection/098a026e-1c9b-4db4-8a45-1a45609a0eaa_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
