20210128,越秀,盘福,盘福路,44409元/m2,32套在售二手房
20210128,越秀,盘福,人民北路,35228元/m2,21套在售二手房
20210128,越秀,盘福,解放北路(越秀区),41675元/m2,19套在售二手房
20210128,越秀,盘福,泰峰大厦,64279元/m2,1套在售二手房
20210128,越秀,盘福,广医小区,55630元/m2,6套在售二手房
20210128,越秀,盘福,电台大院,64111元/m2,1套在售二手房
20210128,越秀,盘福,翠山美庭,58017元/m2,0套在售二手房
20210128,越秀,盘福,越兴苑,51662元/m2,0套在售二手房
20210128,越秀,盘福,倾城酒店,27323元/m2,4套在售二手房
20210128,越秀,盘福,越秀中广大厦,32622元/m2,1套在售二手房
20210128,越秀,盘福,市府机关宿舍大院,38843元/m2,0套在售二手房
20210128,越秀,盘福,广轻大厦,暂无,1套在售二手房
20210128,越秀,盘福,锦州国际商务中心,暂无,0套在售二手房
