20210126,福田区,竹子林,香诗美林,106343元/m2,8套在售二手房
20210126,福田区,竹子林,越海家园,99124元/m2,37套在售二手房
20210126,福田区,竹子林,碧海云天二期,143622元/m2,7套在售二手房
20210126,福田区,竹子林,金海燕花园,115317元/m2,13套在售二手房
20210126,福田区,竹子林,碧海云天一期,133910元/m2,2套在售二手房
20210126,福田区,竹子林,竹盛花园,88333元/m2,7套在售二手房
20210126,福田区,竹子林,香山美树苑,144001元/m2,3套在售二手房
20210126,福田区,竹子林,宝能公馆,158738元/m2,0套在售二手房
20210126,福田区,竹子林,新浩城花园,111268元/m2,9套在售二手房
20210126,福田区,竹子林,雅福居,170851元/m2,0套在售二手房
20210126,福田区,竹子林,侨香公馆,暂无,0套在售二手房
20210126,福田区,竹子林,万科瑧山府,190289元/m2,1套在售二手房
20210126,福田区,竹子林,竹园小区,171008元/m2,2套在售二手房
20210126,福田区,竹子林,锦庐花园,208364元/m2,0套在售二手房
20210126,福田区,竹子林,风临左岸,146042元/m2,3套在售二手房
20210126,福田区,竹子林,博林贡院,99380元/m2,3套在售二手房
20210126,福田区,竹子林,安峦公馆,144754元/m2,4套在售二手房
20210126,福田区,竹子林,金海花园,91589元/m2,1套在售二手房
20210126,福田区,竹子林,建业小区南区,138986元/m2,9套在售二手房
20210126,福田区,竹子林,越众小区,96102元/m2,3套在售二手房
20210126,福田区,竹子林,园博绿苑,112471元/m2,2套在售二手房
20210126,福田区,竹子林,鑫竹苑,123756元/m2,2套在售二手房
20210126,福田区,竹子林,建业大厦,116867元/m2,3套在售二手房
20210126,福田区,竹子林,耀荣园,79300元/m2,3套在售二手房
20210126,福田区,竹子林,金众小区,95257元/m2,3套在售二手房
20210126,福田区,竹子林,君子广场,107936元/m2,3套在售二手房
20210126,福田区,竹子林,建业小区北区,116576元/m2,0套在售二手房
20210126,福田区,竹子林,蝴蝶谷名苑,177190元/m2,3套在售二手房
20210126,福田区,竹子林,天健公馆,174366元/m2,0套在售二手房
20210126,福田区,竹子林,佳泰兴苑,172171元/m2,2套在售二手房
20210126,福田区,竹子林,东方园博苑,160303元/m2,2套在售二手房
20210126,福田区,竹子林,竹林花园,94617元/m2,3套在售二手房
20210126,福田区,竹子林,育星苑,77967元/m2,2套在售二手房
20210126,福田区,竹子林,金竹花园,87001元/m2,0套在售二手房
20210126,福田区,竹子林,明福居,139001元/m2,1套在售二手房
20210126,福田区,竹子林,红树林海景花园,暂无,0套在售二手房
20210126,福田区,竹子林,鸿新花园,暂无,0套在售二手房
20210126,福田区,竹子林,珍奇景苑,暂无,0套在售二手房
20210126,福田区,竹子林,福田区国土所住宅小区,74066元/m2,0套在售二手房
20210126,福田区,竹子林,竹园小学教师住宅楼,108379元/m2,0套在售二手房
20210126,福田区,竹子林,求是大厦,71830元/m2,0套在售二手房
20210126,福田区,竹子林,联泰大厦,暂无,0套在售二手房
20210126,福田区,竹子林,建安山海中心,暂无,0套在售二手房
20210126,福田区,竹子林,教育科技大厦,暂无,0套在售二手房
20210126,福田区,竹子林,中国经贸大厦,51933元/m2,0套在售二手房
20210126,福田区,竹子林,中国光大银行大厦,暂无,0套在售二手房
20210126,福田区,竹子林,敦煌大厦,暂无,0套在售二手房
