20210126,龙华区,上塘,特发和平里,88925元/m2,63套在售二手房
20210126,龙华区,上塘,港铁天颂,85625元/m2,49套在售二手房
20210126,龙华区,上塘,潜龙曼海宁花园北区,90651元/m2,31套在售二手房
20210126,龙华区,上塘,潜龙曼海宁花园南区,86237元/m2,23套在售二手房
20210126,龙华区,上塘,中海锦城,98695元/m2,16套在售二手房
20210126,龙华区,上塘,特发和平里二期,77330元/m2,20套在售二手房
20210126,龙华区,上塘,鸿荣源·尚峻,85973元/m2,37套在售二手房
20210126,龙华区,上塘,长城里程家园,71889元/m2,11套在售二手房
20210126,龙华区,上塘,御龙华庭,暂无,0套在售二手房
20210126,龙华区,上塘,鹏华香域花园,暂无,0套在售二手房
20210126,龙华区,上塘,远景家园,暂无,0套在售二手房
20210126,龙华区,上塘,和平天地,171312元/m2,0套在售二手房
20210126,龙华区,上塘,AT MALL,98236元/m2,1套在售二手房
